Rk,Player,link,Age,Pos,Date,RG/PL,Tm,H-A,Opp,W-L,GS,MP,FG,FGA,FG%_pt,FG%,2P,2PA,2P%_pt,2P%,3P,3PA,3P%_pt,3P%,FT,FTA,FT%_pt,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Off Production,Def Production,GmScX,GmSc_pt,GmSc,oTDR,dTDR,TDR
1076,Jason Kidd,kiddja01,33-265,G,12/13/06,RS,NJN,,MIL,W,1,39,4,9,0.444,.444,4,7,0.571,.571,0,2,0.000,.000,2,3,0.667,.667,5,5,10,10,3,1,4,2,10,11.40,4.40,15.80,15.80,15.8,29.23,11.28,40.51
961,Jason Kidd,kiddja01,30-234,G,11/12/03,RS,NJN,,SAS,L,1,40,5,17,0.294,.294,5,13,0.385,.385,0,4,0.000,.000,4,4,1.000,1000,3,9,12,13,1,0,2,2,14,13.30,2.90,16.20,16.20,16.2,33.25,7.25,40.50
276,Mark Jackson,jacksma01,22-292,G,01/18/88,RS,NYK,,ATL,W,1,43,4,9,0.444,.444,3,7,0.429,.429,1,2,0.500,.500,2,4,0.500,.500,4,6,10,13,1,0,2,2,11,15.40,2.00,17.40,17.40,17.4,35.81,4.65,40.47
1063,Boris Diaw,diawbo01,23-363,F-C,04/14/06,RS,PHO,@,GSW,L,1,43,5,12,0.417,.417,5,12,0.417,.417,0,0,0.000,,1,1,1.000,1000,2,9,11,16,2,3,5,4,11,12.20,5.20,17.40,17.40,17.4,28.37,12.09,40.47
648,Damon Stoudamire,stoudda01,22-079,G,11/21/95,RS,TOR,,SEA,W,1,44,6,17,0.353,.353,3,8,0.375,.375,3,9,0.333,.333,5,6,0.833,.833,0,12,12,11,4,0,6,4,20,11.80,6.00,17.80,17.80,17.8,26.82,13.64,40.45
1303,Kyle Lowry,lowryky01,26-342,G,03/02/13,RS,TOR,@,MIL,L,1,36,4,7,0.571,.571,2,3,0.667,.667,2,4,0.500,.500,0,0,0.803,,2,8,10,10,5,0,6,5,10,9.10,5.40,14.50,14.50,14.5,25.28,15.00,40.28
193,Vern Fleming,flemive01,24-284,G,11/15/86,RS,IND,,MIL,W,1,37,6,11,0.545,.545,6,11,0.545,.545,0,0,0.000,,3,5,0.600,.600,4,8,12,10,0,0,5,3,15,13.70,1.20,14.90,14.90,14.9,37.03,3.24,40.27
837,Mark Jackson,jacksma01,35-239,G,11/26/00,RS,TOR,,CHI,W,1,39,2,11,0.182,.182,1,8,0.125,.125,1,3,0.333,.333,6,8,0.750,.750,2,9,11,11,2,0,1,1,11,11.40,4.30,15.70,15.70,15.7,29.23,11.03,40.26
214,Isiah Thomas,thomais01,25-277,G,02/01/87,RS,DET,,CHI,W,1,40,4,12,0.333,.333,4,12,0.333,.333,0,0,0.000,,6,8,0.750,.750,2,9,11,13,1,1,4,3,14,12.90,3.20,16.10,16.10,16.1,32.25,8.00,40.25
1021,Kobe Bryant,bryanko01,26-227,G-F,04/07/05,RS,LAL,,HOU,L,1,42,4,19,0.211,.211,2,13,0.154,.154,2,6,0.333,.333,9,10,0.900,.900,2,8,10,10,1,0,1,2,19,14.30,2.60,16.90,16.90,16.9,34.05,6.19,40.24
1563,Kyle Lowry,lowryky01,30-317,G,02/05/17,RS,TOR,@,BRK,W,1,39,5,13,0.385,.385,5,8,0.625,.625,0,5,0.000,.000,5,6,0.833,.833,0,10,10,11,1,0,2,4,15,13.20,2.40,15.60,15.60,15.6,33.85,6.15,40.00
190,Fat Lever,leverfa01,26-080,G,11/06/86,RS,DEN,,UTA,W,1,37,5,14,0.357,.357,5,14,0.357,.357,0,0,0.000,,3,4,0.750,.750,2,10,12,14,0,0,3,3,13,13.00,1.80,14.80,14.80,14.8,35.14,4.86,40.00
814,Toni Kukoc,kukocto01,31-190,F,03/26/00,RS,PHI,@,IND,W,1,41,8,18,0.444,.444,8,14,0.571,.571,0,4,0.000,.000,3,5,0.600,.600,3,7,10,10,0,0,2,4,19,15.90,0.50,16.40,16.40,16.4,38.78,1.22,40.00
213,Detlef Schrempf,schrede01,24-009,F-C,01/30/87,RS,DAL,,MIL,W,1,39,5,12,0.417,.417,4,9,0.444,.444,1,3,0.333,.333,4,8,0.500,.500,5,5,10,10,0,0,1,6,15,16.50,-0.90,15.60,15.60,15.6,42.31,-2.31,40.00
52,Larry Bird,birdla01,26-362,F,12/04/83,RS,BOS,,PHI,L,1,46,10,25,0.400,.400,10,24,0.417,.417,0,1,0.000,.000,2,3,0.667,.667,5,6,11,13,0,2,4,4,22,16.70,1.60,18.30,18.30,18.3,36.30,3.48,39.78
438,Kevin Johnson,johnske02,24-019,G,03/23/90,RS,PHO,,MIN,W,1,45,6,11,0.545,.545,6,10,0.600,.600,0,1,0.000,.000,1,1,1.000,1000,0,10,10,18,0,0,5,1,13,15.30,2.60,17.90,17.90,17.9,34.00,5.78,39.78
1423,Rajon Rondo,rondora01,29-258,G,11/07/15,RS,SAC,,GSW,L,1,44,7,20,0.350,.350,7,17,0.412,.412,0,3,0.000,.000,0,0,0.803,,2,10,12,15,4,0,3,3,14,11.70,5.80,17.50,17.50,17.5,26.59,13.18,39.77
764,Marcus Camby,cambyma01,24-023,C-F,04/14/98,RS,TOR,@,NJN,W,1,43,6,14,0.429,.429,6,14,0.429,.429,0,0,0.000,,3,5,0.600,.600,5,7,12,2,1,11,5,1,15,6.70,10.40,17.10,17.10,17.1,15.58,24.19,39.77
911,Jason Kidd,kiddja01,29-069,G,05/31/02,PL,NJN,@,BOS,W,1,42,6,18,0.333,0.333,6,16,0.375,0.375,0,2,0.000,0,3,5,0.600,0.6,1,12,13,13,1,1,2,1,15,11.80,4.90,16.70,16.70,16.7,28.10,11.67,39.76
853,Steve Francis,francst01,23-340,G,01/26/01,RS,HOU,,VAN,W,1,38,5,11,0.455,.455,5,9,0.556,.556,0,2,0.000,.000,3,3,1.000,1000,4,6,10,12,0,0,4,3,13,14.50,0.60,15.10,15.10,15.1,38.16,1.58,39.74
1079,Mo Williams,willima01,24-001,G,12/20/06,RS,MIL,,MIA,W,1,37,8,16,0.500,.500,6,14,0.429,.429,2,2,1.000,1000,1,2,0.500,.500,1,10,11,10,0,0,5,4,19,13.30,1.40,14.70,14.70,14.7,35.95,3.78,39.73
1093,Andre Iguodala,iguodan01,23-038,G-F,03/07/07,RS,PHI,,SEA,W,1,45,10,21,0.476,.476,10,19,0.526,.526,0,2,0.000,.000,5,8,0.625,.625,2,9,11,10,0,0,6,1,25,15.50,2.30,17.80,17.80,17.8,34.44,5.11,39.56
823,Anfernee Hardaway,hardaan01,28-275,G-F,04/18/00,RS,PHO,,HOU,L,1,45,6,14,0.429,.429,5,10,0.500,.500,1,4,0.250,.250,7,8,0.875,.875,2,8,10,12,1,0,6,4,20,16.00,1.80,17.80,17.80,17.8,35.56,4.00,39.56
1407,Russell Westbrook,westbru01,26-140,G,04/01/15,RS,OKC,,DAL,L,1,44,10,32,0.313,.313,8,21,0.381,.381,2,11,0.182,.182,9,11,0.818,.818,3,8,11,11,1,0,6,4,31,15.60,1.80,17.40,17.40,17.4,35.45,4.09,39.55
682,Chris Childs,childch01,28-117,G,03/16/96,RS,NJN,,CHI,L,1,44,6,17,0.353,.353,4,12,0.333,.333,2,5,0.400,.400,4,5,0.800,.800,1,9,10,14,1,1,4,4,18,14.60,2.80,17.40,17.40,17.4,33.18,6.36,39.55
590,Scottie Pippen,pippesc01,28-089,F-G,12/23/93,RS,CHI,@,DET,W,1,43,7,14,0.500,.500,6,12,0.500,.500,1,2,0.500,.500,1,2,0.500,.500,1,9,10,10,2,0,2,5,16,14.30,2.70,17.00,17.00,17.0,33.26,6.28,39.53
127,Larry Bird,birdla01,28-103,F,03/20/85,RS,BOS,,MIL,W,1,43,5,9,0.556,.556,5,9,0.556,.556,0,0,0.000,,3,3,1.000,1000,2,9,11,10,0,0,2,2,13,15.10,1.90,17.00,17.00,17.0,35.12,4.42,39.53
350,Clyde Drexler,drexlcl01,26-247,G,02/24/89,RS,POR,@,CLE,L,1,41,6,26,0.231,.231,6,25,0.240,.240,0,1,0.000,.000,6,8,0.750,.750,4,7,11,12,4,1,2,3,18,10.60,5.60,16.20,16.20,16.2,25.85,13.66,39.51
691,Shawn Bradley,bradlsh01,24-026,C,04/17/96,RS,NJN,,TOR,W,1,37,3,14,0.214,.214,3,14,0.214,.214,0,0,0.000,,5,5,1.000,1000,5,5,10,2,1,12,2,4,11,5.30,9.30,14.60,14.60,14.6,14.32,25.14,39.46
840,Antoine Walker,walkean02,24-118,F,12/08/00,RS,BOS,,IND,L,1,45,6,15,0.400,.400,3,10,0.300,.300,3,5,0.600,.600,1,2,0.500,.500,1,9,10,12,2,0,2,4,16,14.60,3.10,17.70,17.70,17.7,32.44,6.89,39.33
699,Anthony Mason,masonan01,29-348,F,11/26/96,RS,CHH,,SEA,W,1,41,5,9,0.556,.556,5,9,0.556,.556,0,0,0.000,,4,5,0.800,.800,3,7,10,10,0,0,2,6,14,16.40,-0.30,16.10,16.10,16.1,40.00,-0.73,39.27
85,Magic Johnson,johnsma02,25-079,G-F,11/01/84,RS,LAL,@,SEA,L,1,39,3,9,0.333,.333,3,9,0.333,.333,0,0,0.000,,4,5,0.800,.800,2,8,10,14,3,0,5,2,10,10.70,4.60,15.30,15.30,15.3,27.44,11.79,39.23
979,Jason Kidd,kiddja01,30-332,G,02/18/04,RS,NJN,,ATL,W,1,38,4,18,0.222,.222,2,15,0.133,.133,2,3,0.667,.667,5,6,0.833,.833,1,12,13,10,1,0,1,0,15,10.30,4.60,14.90,14.90,14.9,27.11,12.11,39.21
520,Kevin Johnson,johnske02,25-347,G,02/14/92,RS,PHO,@,LAC,L,1,38,4,13,0.308,.308,4,13,0.308,.308,0,0,0.000,,8,10,0.800,.800,3,7,10,12,1,0,6,1,16,12.20,2.70,14.90,14.90,14.9,32.11,7.11,39.21
195,Rodney McCray,mccraro01,25-083,F-G,11/20/86,RS,HOU,,UTA,W,1,48,5,10,0.500,.500,5,10,0.500,.500,0,0,0.000,,3,4,0.750,.750,2,8,10,14,0,0,2,1,13,16.80,2.00,18.80,18.80,18.8,35.00,4.17,39.17
264,Sleepy Floyd,floydsl01,27-288,G,12/19/87,RS,HOU,,DEN,L,1,43,9,24,0.375,.375,9,23,0.391,.391,0,1,0.000,.000,5,7,0.714,.714,6,7,13,10,1,1,6,3,23,14.20,2.60,16.80,16.80,16.8,33.02,6.05,39.07
1375,Rajon Rondo,rondora01,28-291,G,12/10/14,RS,BOS,@,CHO,L,1,32,6,11,0.545,.545,6,9,0.667,.667,0,2,0.000,.000,0,0,0.803,,1,9,10,10,1,0,4,4,12,10.40,2.10,12.50,12.50,12.5,32.50,6.56,39.06
1376,Rajon Rondo,rondora01,28-291,G,12/10/14,RS,BOS,@,CHO,L,1,32,6,11,0.545,.545,6,9,0.667,.667,0,2,0.000,.000,0,0,0.803,,1,9,10,10,1,0,4,4,12,10.40,2.10,12.50,12.50,12.5,32.50,6.56,39.06
854,Ray Allen,allenra02,25-202,G,02/07/01,RS,MIL,@,BOS,L,1,41,6,17,0.353,.353,4,12,0.333,.333,2,5,0.400,.400,6,7,0.857,.857,1,9,10,11,0,0,4,3,20,14.50,1.50,16.00,16.00,16.0,35.37,3.66,39.02
1162,Vince Carter,cartevi01,32-008,G-F,02/03/09,RS,NJN,,MIL,W,1,40,3,12,0.250,.250,2,9,0.222,.222,1,3,0.333,.333,8,10,0.800,.800,0,10,10,12,0,0,2,2,15,13.40,2.20,15.60,15.60,15.6,33.50,5.50,39.00
506,Lionel Simmons,simmoli01,23-012,F,11/26/91,RS,SAC,,PHO,W,1,43,4,14,0.286,.286,4,14,0.286,.286,0,0,0.000,,2,2,1.000,1000,0,14,14,10,2,7,2,3,10,6.80,9.90,16.70,16.70,16.7,15.81,23.02,38.84
1248,Kyle Lowry,lowryky01,25-304,G,01/23/12,RS,HOU,@,MIN,W,1,43,4,13,0.308,.308,3,9,0.333,.333,1,4,0.250,.250,7,8,0.875,.875,1,9,10,10,3,0,4,2,16,11.80,4.90,16.70,16.70,16.7,27.44,11.40,38.84
1299,Kevin Durant,duranke01,24-144,F-G,02/20/13,RS,OKC,@,HOU,L,1,42,4,13,0.308,.308,4,11,0.364,.364,0,2,0.000,.000,8,9,0.889,.889,0,12,12,11,2,1,5,2,16,10.80,5.50,16.30,16.30,16.3,25.71,13.10,38.81
215,Orlando Woolridge,woolror01,27-047,F,02/01/87,RS,NJN,@,GSW,L,1,57,10,18,0.556,.556,10,18,0.556,.556,0,0,0.000,,4,7,0.571,.571,2,9,11,10,2,3,5,6,24,17.60,4.40,22.00,22.00,22.0,30.88,7.72,38.60
577,Scottie Pippen,pippesc01,27-259,F-G,06/11/93,PL,CHI,@,PHO,W,1,42,5,12,0.417,0.417,5,12,0.417,0.417,0,0,0.000,,5,7,0.714,0.714,4,8,12,12,2,2,7,4,15,12.00,4.20,16.20,16.20,16.2,28.57,10.00,38.57
660,Brian Shaw,shawbr01,29-282,G,12/29/95,RS,ORL,,LAC,W,0,28,4,8,0.500,.500,4,6,0.667,.667,0,2,0.000,.000,3,4,0.750,.750,3,7,10,10,0,0,5,5,11,10.70,0.10,10.80,10.80,10.8,38.21,0.36,38.57
1127,Brandon Roy,roybr01,23-193,G,02/01/08,RS,POR,,NYK,W,1,48,8,20,0.400,.400,6,14,0.429,.429,2,6,0.333,.333,2,2,1.000,1000,1,9,10,11,1,0,2,2,20,15.60,2.90,18.50,18.50,18.5,32.50,6.04,38.54
948,Steve Francis,francst01,26-028,G,03/21/03,RS,HOU,@,GSW,W,1,41,5,13,0.385,.385,5,11,0.455,.455,0,2,0.000,.000,3,5,0.600,.600,5,6,11,12,2,0,3,5,13,14.00,1.80,15.80,15.80,15.8,34.15,4.39,38.54
669,Clyde Drexler,drexlcl01,33-224,G,02/01/96,RS,HOU,@,CHH,W,1,41,6,19,0.316,.316,6,16,0.375,.375,0,3,0.000,.000,4,6,0.667,.667,3,7,10,14,0,1,2,3,16,14.20,1.60,15.80,15.80,15.8,34.63,3.90,38.54
833,Charles Oakley,oaklech01,36-329,F-C,11/11/00,RS,TOR,@,CHI,W,1,40,5,11,0.455,.455,5,10,0.500,.500,0,1,0.000,.000,0,2,0.000,.000,1,10,11,12,1,0,0,3,10,12.60,2.80,15.40,15.40,15.4,31.50,7.00,38.50
185,Magic Johnson,johnsma02,26-277,G-F,05/18/86,PL,LAL,@,HOU,L,1,46,9,18,0.500,0.5,9,14,0.643,0.643,0,4,0.000,0,2,2,1.000,1,1,11,12,11,1,0,4,5,20,15.40,2.30,17.70,17.70,17.7,33.48,5.00,38.48
452,Darrell Walker,walkeda01,29-044,G,04/22/90,RS,WSB,,IND,L,1,45,4,11,0.364,.364,4,11,0.364,.364,0,0,0.000,,3,4,0.750,.750,4,9,13,15,1,0,3,3,11,14.80,2.50,17.30,17.30,17.3,32.89,5.56,38.44
839,Michael Finley,finlemi01,27-271,G-F,12/02/00,RS,DAL,@,GSW,W,1,44,6,11,0.545,.545,6,11,0.545,.545,0,0,0.000,,1,2,0.500,.500,1,12,13,10,1,1,3,1,13,12.00,4.90,16.90,16.90,16.9,27.27,11.14,38.41
1094,Lamar Odom,odomla01,27-148,F,04/03/07,RS,LAL,,DEN,L,1,43,6,13,0.462,.462,5,11,0.455,.455,1,2,0.500,.500,4,4,1.000,1000,0,14,14,12,0,0,4,6,17,14.70,1.80,16.50,16.50,16.5,34.19,4.19,38.37
1268,Rajon Rondo,rondora01,26-094,G,05/26/12,PL,BOS,,PHI,W,1,43,6,13,0.462,0.462,5,9,0.556,0.556,1,4,0.250,0.25,5,5,1.000,1,1,9,10,10,3,0,7,3,18,12.00,4.50,16.50,16.50,16.5,27.91,10.47,38.37
1408,Evan Turner,turneev01,26-156,G,04/01/15,RS,BOS,,IND,W,1,35,6,17,0.353,.353,5,14,0.357,.357,1,3,0.333,.333,0,0,0.803,,0,11,11,12,0,0,1,2,13,10.90,2.50,13.40,13.40,13.4,31.14,7.14,38.29
64,Magic Johnson,johnsma02,24-180,G-F,02/10/84,RS,LAL,@,WSB,L,1,40,5,11,0.455,.455,5,10,0.500,.500,0,1,0.000,.000,3,4,0.750,.750,2,8,10,13,2,1,6,3,13,11.40,3.90,15.30,15.30,15.3,28.50,9.75,38.25
751,Jason Kidd,kiddja01,24-285,G,01/02/98,RS,PHO,,DAL,W,1,44,7,22,0.318,.318,5,14,0.357,.357,2,8,0.250,.250,4,6,0.667,.667,4,8,12,14,3,0,7,2,20,12.20,4.60,16.80,16.80,16.8,27.73,10.45,38.18
329,John Williams,willijo02,22-072,F-C,01/06/89,RS,WSB,,MIL,L,0,42,5,13,0.385,.385,5,12,0.417,.417,0,1,0.000,.000,1,5,0.200,.200,3,7,10,13,5,0,3,4,11,10.50,5.50,16.00,16.00,16.0,25.00,13.10,38.10
139,Magic Johnson,johnsma02,25-299,G-F,06/09/85,PL,LAL,@,BOS,W,1,36,5,15,0.333,0.333,5,15,0.333,0.333,0,0,0.000,,4,4,1.000,1,1,9,10,14,1,0,4,5,14,12.00,1.70,13.70,13.70,13.7,33.33,4.72,38.06
1338,Steve Blake,blakest01,33-344,G,02/05/14,RS,LAL,@,CLE,W,1,40,2,7,0.286,.286,0,0,#DIV/0!,,2,7,0.286,.286,5,6,0.833,.833,0,10,10,15,3,0,7,2,11,10.00,5.20,15.20,15.20,15.2,25.00,13.00,38.00
501,Clyde Drexler,drexlcl01,28-324,G,05/12/91,PL,POR,@,UTA,W,1,40,7,15,0.467,0.467,7,12,0.583,0.583,0,3,0.000,0,1,4,0.250,0.25,4,7,11,10,1,0,3,2,15,12.90,2.30,15.20,15.20,15.2,32.25,5.75,38.00
198,Fat Lever,leverfa01,26-113,G,12/09/86,RS,DEN,@,CHI,L,1,39,5,13,0.385,.385,5,12,0.417,.417,0,1,0.000,.000,2,2,1.000,1000,1,9,10,10,1,1,1,3,12,11.60,3.20,14.80,14.80,14.8,29.74,8.21,37.95
1373,Rajon Rondo,rondora01,28-288,G,12/07/14,RS,BOS,,WAS,W,1,34,5,17,0.294,.294,4,14,0.286,.286,1,3,0.333,.333,2,4,0.500,.500,2,11,13,11,3,0,4,2,13,7.40,5.50,12.90,12.90,12.9,21.76,16.18,37.94
831,Gary Payton,paytoga01,32-100,G,10/31/00,RS,SEA,@,VAN,L,1,48,10,26,0.385,.385,8,17,0.471,.471,2,9,0.222,.222,5,7,0.714,.714,4,10,14,10,1,0,6,4,27,15.80,2.40,18.20,18.20,18.2,32.92,5.00,37.92
78,Rickey Green,greenri01,29-248,G,04/22/84,PL,UTA,@,DEN,L,1,38,5,18,0.278,0.278,5,16,0.313,0.313,0,2,0.000,0,5,6,0.833,0.833,4,6,10,12,2,0,3,4,15,12.20,2.20,14.40,14.40,14.4,32.11,5.79,37.89
58,Magic Johnson,johnsma02,24-160,G-F,01/21/84,RS,LAL,@,SAS,L,1,42,4,11,0.364,.364,4,10,0.400,.400,0,1,0.000,.000,4,4,1.000,1000,4,8,12,12,2,0,4,4,12,13.10,2.80,15.90,15.90,15.9,31.19,6.67,37.86
480,Darrell Walker,walkeda01,29-320,G,01/23/91,RS,WSB,,ATL,W,1,48,4,10,0.400,.400,4,10,0.400,.400,0,0,0.000,,4,4,1.000,1000,4,6,10,13,2,0,3,3,12,15.50,2.60,18.10,18.10,18.1,32.29,5.42,37.71
1470,Russell Westbrook,westbru01,27-115,G,03/06/16,RS,OKC,@,MIL,W,1,39,3,7,0.429,.429,2,4,0.500,.500,1,3,0.333,.333,8,11,0.727,.727,2,8,10,11,1,1,7,4,15,12.20,2.50,14.70,14.70,14.7,31.28,6.41,37.69
1167,LeBron James,jamesle01,24-067,F-G,03/07/09,RS,CLE,,MIA,W,1,43,5,15,0.333,.333,5,12,0.417,.417,0,3,0.000,.000,4,7,0.571,.571,2,8,10,12,1,1,2,0,14,12.10,4.10,16.20,16.20,16.2,28.14,9.53,37.67
1078,Jason Kidd,kiddja01,33-270,G,12/18/06,RS,NJN,,GSW,W,1,37,4,14,0.286,.286,2,8,0.250,.250,2,6,0.333,.333,0,0,0.803,,2,9,11,12,2,0,2,1,10,9.60,4.30,13.90,13.90,13.9,25.95,11.62,37.57
921,Kobe Bryant,bryanko01,24-093,G-F,11/24/02,RS,LAL,,MIL,W,1,44,6,15,0.400,.400,6,12,0.500,.500,0,3,0.000,.000,3,3,1.000,1000,2,9,11,11,1,0,2,3,15,14.00,2.50,16.50,16.50,16.5,31.82,5.68,37.50
224,Manute Bol,bolma01,24-133,C,02/26/87,RS,WSB,,IND,W,1,47,5,9,0.556,.556,5,9,0.556,.556,0,0,0.000,,0,0,0.803,,5,14,19,1,0,15,5,5,10,4.90,12.70,17.60,17.60,17.6,10.43,27.02,37.45
757,Mookie Blaylock,blaylmo01,30-362,G,03/17/98,RS,ATL,@,TOR,W,1,39,3,12,0.250,.250,2,6,0.333,.333,1,6,0.167,.167,3,4,0.750,.750,3,8,11,12,1,1,2,1,10,10.90,3.70,14.60,14.60,14.6,27.95,9.49,37.44
797,Jason Kidd,kiddja01,26-279,G,12/27/99,RS,PHO,@,UTA,L,1,42,7,13,0.538,.538,6,10,0.600,.600,1,3,0.333,.333,1,1,1.000,1000,1,11,12,15,1,1,9,3,16,11.90,3.80,15.70,15.70,15.7,28.33,9.05,37.38
646,Kendall Gill,gillke01,27-177,G,11/18/95,RS,CHH,@,SAS,L,1,42,5,13,0.385,.385,5,12,0.417,.417,0,1,0.000,.000,1,1,1.000,1000,3,7,10,12,2,0,2,2,11,12.40,3.30,15.70,15.70,15.7,29.52,7.86,37.38
1107,Jason Kidd,kiddja01,34-243,G,11/21/07,RS,NJN,@,POR,W,1,41,4,11,0.364,.364,3,6,0.500,.500,1,5,0.200,.200,3,3,1.000,1000,2,9,11,13,1,0,4,2,12,12.40,2.90,15.30,15.30,15.3,30.24,7.07,37.32
1126,Jason Kidd,kiddja01,34-308,G,01/25/08,RS,NJN,@,DEN,L,1,40,5,12,0.417,.417,3,7,0.429,.429,2,5,0.400,.400,1,1,1.000,1000,1,10,11,10,2,2,5,2,13,9.30,5.60,14.90,14.90,14.9,23.25,14.00,37.25
875,John Stockton,stockjo01,39-033,G,04/28/01,PL,UTA,@,DAL,L,1,36,6,11,0.545,0.545,6,9,0.667,0.667,0,2,0.000,0,0,1,0.000,0,2,9,11,10,0,0,2,5,12,12.70,0.70,13.40,13.40,13.4,35.28,1.94,37.22
1070,Ryan Gomes,gomesry01,24-068,F,11/08/06,RS,BOS,,CHA,W,1,38,5,12,0.417,.417,5,12,0.417,.417,0,0,0.000,,0,1,0.000,.000,4,8,12,10,0,1,0,5,10,13.00,1.10,14.10,14.10,14.1,34.21,2.89,37.11
86,Mark Eaton,eatonma01,27-288,C,11/07/84,RS,UTA,,SAS,W,1,34,4,9,0.444,.444,4,9,0.444,.444,0,0,0.000,,4,6,0.667,.667,2,9,11,0,1,10,4,5,12,3.90,8.70,12.60,12.60,12.6,11.47,25.59,37.06
1242,Goran Dragic,dragigo01,24-342,G,04/13/11,RS,HOU,@,MIN,W,1,44,4,8,0.500,.500,1,2,0.500,.500,3,6,0.500,.500,0,2,0.000,.000,2,9,11,11,0,1,2,1,11,13.30,3.00,16.30,16.30,16.3,30.23,6.82,37.05
1318,Nicolas Batum,batumni01,24-323,F-G,11/02/13,RS,POR,,SAS,W,1,36,4,11,0.364,.364,3,7,0.429,.429,1,4,0.250,.250,2,3,0.667,.667,4,8,12,11,0,1,4,2,11,11.00,2.30,13.30,13.30,13.3,30.56,6.39,36.94
447,Darrell Walker,walkeda01,29-036,G,04/14/90,RS,WSB,,CHI,W,1,42,5,10,0.500,.500,5,10,0.500,.500,0,0,0.000,,1,2,0.500,.500,1,9,10,11,1,0,1,3,11,13.00,2.50,15.50,15.50,15.5,30.95,5.95,36.90
202,Brad Daugherty,daughbr01,21-061,C,12/19/86,RS,CLE,,UTA,L,1,51,7,16,0.438,.438,7,16,0.438,.438,0,0,0.000,,5,8,0.625,.625,4,6,10,11,0,3,3,5,19,16.90,1.90,18.80,18.80,18.8,33.14,3.73,36.86
686,Vlade Divac,divacvl01,28-062,C,04/05/96,RS,LAL,,VAN,W,1,38,5,13,0.385,.385,5,13,0.385,.385,0,0,0.000,,0,4,0.000,.000,1,9,10,13,1,0,0,2,10,11.10,2.90,14.00,14.00,14.0,29.21,7.63,36.84
1358,Rajon Rondo,rondora01,28-041,G,04/04/14,RS,BOS,,PHI,L,1,38,4,7,0.571,.571,4,7,0.571,.571,0,0,0.000,,3,5,0.600,.600,2,9,11,16,0,0,7,3,11,12.50,1.50,14.00,14.00,14.0,32.89,3.95,36.84
748,Grant Hill,hillgr01,25-059,F-G,12/03/97,RS,DET,,PHO,W,1,55,11,24,0.458,.458,11,24,0.458,.458,0,0,0.000,,5,6,0.833,.833,1,15,16,10,1,2,7,4,27,14.90,5.30,20.20,20.20,20.2,27.09,9.64,36.73
1027,Jason Kidd,kiddja01,32-036,G,04/28/05,PL,NJN,,MIA,L,1,54,6,19,0.316,0.316,5,13,0.385,0.385,1,6,0.167,0.167,3,6,0.500,0.5,4,12,16,13,3,0,1,4,16,14.80,5.00,19.80,19.80,19.8,27.41,9.26,36.67
1085,Andre Miller,millean02,30-313,G,01/26/07,RS,PHI,,CLE,L,1,42,5,11,0.455,.455,5,10,0.500,.500,0,1,0.000,.000,2,2,1.000,1000,3,9,12,13,1,0,5,2,12,12.50,2.90,15.40,15.40,15.4,29.76,6.90,36.67
613,Anfernee Hardaway,hardaan01,22-271,G-F,04/15/94,RS,ORL,@,BOS,L,1,49,7,14,0.500,.500,7,13,0.538,.538,0,1,0.000,.000,0,1,0.000,.000,3,8,11,12,3,0,3,4,14,14.10,3.80,17.90,17.90,17.9,28.78,7.76,36.53
1331,Stephen Curry,curryst01,25-288,G,12/27/13,RS,GSW,,PHO,W,1,34,5,17,0.294,.294,4,11,0.364,.364,1,6,0.167,.167,3,5,0.600,.600,3,10,13,16,1,0,7,3,14,9.60,2.80,12.40,12.40,12.4,28.24,8.24,36.47
1285,Jrue Holiday,holidjr01,22-204,G,01/02/13,RS,PHI,@,PHO,L,1,39,6,16,0.375,.375,5,13,0.385,.385,1,3,0.333,.333,3,4,0.750,.750,3,7,10,10,2,2,6,3,16,9.90,4.30,14.20,14.20,14.2,25.38,11.03,36.41
607,Mark Jackson,jacksma01,28-346,G,03/13/94,RS,LAC,,GSW,W,1,44,5,12,0.417,.417,4,8,0.500,.500,1,4,0.250,.250,0,2,0.000,.000,5,8,13,17,1,0,5,4,11,14.20,1.80,16.00,16.00,16.0,32.27,4.09,36.36
628,Mookie Blaylock,blaylmo01,27-350,G,03/05/95,RS,ATL,@,ORL,L,1,49,6,19,0.316,.316,3,11,0.273,.273,3,8,0.375,.375,0,0,0.803,,2,9,11,14,3,0,2,3,15,13.30,4.50,17.80,17.80,17.8,27.14,9.18,36.33
57,Ray Williams,willira01,29-084,G,01/06/84,RS,NYK,@,DET,L,1,32,5,15,0.333,.333,5,14,0.357,.357,0,1,0.000,.000,2,3,0.667,.667,2,8,10,10,2,1,3,5,12,8.50,3.10,11.60,11.60,11.6,26.56,9.69,36.25
1145,Tim Duncan,duncati01,32-034,F-C,05/29/08,PL,SAS,@,LAL,L,1,45,7,19,0.368,0.368,7,18,0.389,0.389,0,1,0.000,0,5,10,0.500,0.5,2,13,15,10,0,1,2,3,19,12.90,3.40,16.30,16.30,16.3,28.67,7.56,36.22
1541,James Harden,hardeja01,27-129,G,01/02/17,RS,HOU,,WAS,W,1,42,6,24,0.250,.250,4,13,0.308,.308,2,11,0.182,.182,9,10,0.900,.900,1,9,10,10,3,0,6,1,23,9.90,5.30,15.20,15.20,15.2,23.57,12.62,36.19
