Rk,Player,link,Age,Pos,Date,RG/PL,Tm,,Opp,,GS,MP,FG,FGA,FG%_pt,FG%,2P,2PA,2P%_pt,2P%,3P,3PA,3P%_pt,3P%,FT,FTA,FT%_pt,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Off Production,Def Production,,GmSc_pt,GmSc,oTDR,dTDR,TDR
779,Kendall Gill,gillke01,30-313,G,04/03/1999,RS,NJN,,MIA,W,1,40,6,15,0.400,0.40,6.00,14.00,0.43,0.43,0.00,1.00,0.00,0.00,3,6,0.500,0.500,2,8,10,3,11,2,0,3,15,9.20,13.60,22.80,22.80,22.80,23.00,34.00,57.00
880,Dikembe Mutombo,mutomdi01,35-159,C,12/01/2001,RS,PHI,@,CHI,W,1,39,6,12,0.500,0.50,6.00,12.00,0.50,0.50,0.00,0.00,0.00,,4,7,0.571,0.571,3,16,19,0,0,10,2,3,16,8.90,10.60,19.50,19.50,19.50,22.82,27.18,50.00
693,Shawn Bradley,bradlsh01,24-028,C,04/19/1996,RS,NJN,,BOS,L,1,32,7,18,0.389,0.39,7.00,17.00,0.41,0.41,0.00,1.00,0.00,0.00,3,4,0.750,0.750,5,8,13,0,0,10,3,5,17,7.30,7.40,14.70,14.70,14.70,22.81,23.13,45.94
1480,Russell Westbrook,westbru01,27-128,G,03/19/2016,RS,OKC,@,IND,W,1,36,4,17,0.235,0.24,1.00,8.00,0.13,0.13,3.00,9.00,0.33,0.33,3,4,0.750,0.750,3,8,11,14,1,0,7,4,14,8.20,1.80,10.00,10.00,10.00,22.78,5.00,27.78
617,Dikembe Mutombo,mutomdi01,28-136,C,11/08/1994,RS,DEN,@,DAL,W,1,46,4,6,0.667,0.67,4.00,6.00,0.67,0.67,0.00,0.00,0.00,,4,7,0.571,0.571,4,10,14,2,2,11,2,3,12,10.40,11.50,21.90,21.90,21.90,22.61,25.00,47.61
920,Antoine Walker,walkean02,26-102,F,11/22/2002,RS,BOS,,ATL,W,1,54,9,30,0.300,0.30,5.00,19.00,0.26,0.26,4.00,11.00,0.36,0.36,5,6,0.833,0.833,0,11,11,10,0,2,4,3,27,12.20,3.50,15.70,15.70,15.70,22.59,6.48,29.07
130,Micheal Ray Richardson,richami01,29-350,G-F,03/27/1985,RS,NJN,,BOS,L,1,45,5,21,0.238,0.24,4.00,20.00,0.20,0.20,1.00,1.00,1.00,"1,000.00",3,4,0.750,0.750,5,6,11,11,4,1,2,4,14,10.10,4.90,15.00,15.00,15.00,22.44,10.89,33.33
1166,Russell Westbrook,westbru01,20-110,G,03/02/2009,RS,OKC,,DAL,W,1,41,6,18,0.333,0.33,5.00,16.00,0.31,0.31,1.00,2.00,0.50,0.50,4,4,1.000,1.000,2,8,10,10,2,1,6,2,17,9.20,4.30,13.50,13.50,13.50,22.44,10.49,32.93
780,Vlade Divac,divacvl01,31-062,C,04/06/1999,RS,SAC,@,SEA,W,1,46,4,11,0.364,0.36,4.00,10.00,0.40,0.40,0.00,1.00,0.00,0.00,3,3,1.000,1.000,2,12,14,10,2,2,3,3,11,10.30,5.80,16.10,16.10,16.10,22.39,12.61,35.00
1264,Ben Uzoh,uzohbe01,24-038,G,04/26/2012,RS,TOR,,NJN,W,1,46,6,19,0.316,0.32,6.00,19.00,0.32,0.32,0.00,0.00,0.00,,0,0,0.000,0.000,4,7,11,12,4,1,2,3,12,10.30,5.60,15.90,15.90,15.90,22.39,12.17,34.57
977,Jason Kidd,kiddja01,30-322,G,02/08/2004,RS,NJN,,PHI,W,1,43,4,11,0.364,0.36,2.00,7.00,0.29,0.29,2.00,4.00,0.50,0.50,4,4,1.000,1.000,1,12,13,10,3,0,6,3,14,9.60,5.40,15.00,15.00,15.00,22.33,12.56,34.88
1246,LeBron James,jamesle01,26-161,F-G,06/09/2011,PL,MIA,@,DAL,L,1,46,8,19,0.421,0.42,8.00,15.00,0.53,0.53,0.00,4.00,0.00,0.00,1,2,0.500,0.500,1,9,10,10,0,1,4,3,17,10.20,2.20,12.40,12.40,12.40,22.17,4.78,26.96
741,Grant Hill,hillgr01,24-191,F-G,04/14/1997,RS,DET,@,ORL,L,1,43,5,10,0.500,0.50,5.00,10.00,0.50,0.50,0.00,0.00,0.00,,2,4,0.500,0.500,3,12,15,13,0,2,8,4,12,9.40,3.40,12.80,12.80,12.80,21.86,7.91,29.77
1373,Rajon Rondo,rondora01,28-288,G,12/07/2014,RS,BOS,,WAS,W,1,34,5,17,0.294,0.29,4.00,14.00,0.29,0.29,1.00,3.00,0.33,0.33,2,4,0.500,0.500,2,11,13,11,3,0,4,2,13,7.40,5.50,12.90,12.90,12.90,21.76,16.18,37.94
825,Kevin Garnett,garneke01,23-340,F-C,04/23/2000,PL,MIN,@,POR,L,1,41,6,20,0.300,0.30,6.00,20.00,0.30,0.30,0.00,0.00,0.00,,0,0,0.000,0.000,4,6,10,11,0,2,2,4,12,8.90,1.60,10.50,10.50,10.50,21.71,3.90,25.61
1547,Russell Westbrook,westbru01,28-062,G,01/13/2017,RS,OKC,@,MIN,L,1,36,7,23,0.304,0.30,6.00,13.00,0.46,0.46,1.00,10.00,0.10,0.10,6,7,0.857,0.857,3,8,11,12,2,0,10,3,21,7.80,3.20,11.00,11.00,11.00,21.67,8.89,30.56
788,Michael Finley,finlemi01,26-269,G-F,11/30/1999,RS,DAL,@,CLE,L,1,48,6,24,0.250,0.25,6.00,19.00,0.32,0.32,0.00,5.00,0.00,0.00,2,3,0.667,0.667,5,7,12,11,2,1,0,2,14,10.40,4.00,14.40,14.40,14.40,21.67,8.33,30.00
548,Kenny Anderson,anderke01,22-080,G,12/28/1992,RS,NJN,,CHH,W,1,44,5,18,0.278,0.28,5.00,18.00,0.28,0.28,0.00,0.00,0.00,,3,4,0.750,0.750,4,7,11,11,2,1,3,1,13,9.50,4.40,13.90,13.90,13.90,21.59,10.00,31.59
1030,Jason Kidd,kiddja01,32-227,G,11/05/2005,RS,NJN,,CHI,W,1,40,3,10,0.300,0.30,2.00,8.00,0.25,0.25,1.00,2.00,0.50,0.50,3,3,1.000,1.000,1,10,11,11,3,0,4,1,10,8.60,5.60,14.20,14.20,14.20,21.50,14.00,35.50
207,Fat Lever,leverfa01,26-145,G,01/10/1987,RS,DEN,,PHO,W,1,44,6,19,0.316,0.32,6.00,18.00,0.33,0.33,0.00,1.00,0.00,0.00,5,6,0.833,0.833,1,9,10,10,4,0,4,1,17,9.40,6.30,15.70,15.70,15.70,21.36,14.32,35.68
861,Steve Francis,francst01,24-020,G,03/13/2001,RS,HOU,,IND,W,1,52,6,20,0.300,0.30,5.00,14.00,0.36,0.36,1.00,6.00,0.17,0.17,3,4,0.750,0.750,2,8,10,11,2,0,2,6,16,11.10,2.00,13.10,13.10,13.10,21.35,3.85,25.19
322,Fat Lever,leverfa01,28-121,G,12/17/1988,RS,DEN,,LAC,W,1,38,3,15,0.200,0.20,3.00,15.00,0.20,0.20,0.00,0.00,0.00,,6,9,0.667,0.667,8,10,18,10,1,0,6,3,12,8.10,2.80,10.90,10.90,10.90,21.32,7.37,28.68
1460,Hassan Whiteside,whiteha01,26-237,C,02/05/2016,RS,MIA,@,CHO,W,0,27,4,8,0.500,0.50,4.00,8.00,0.50,0.50,0.00,0.00,0.00,,2,3,0.667,0.667,3,7,10,0,0,10,2,4,10,5.70,7.50,13.20,13.20,13.20,21.11,27.78,48.89
1352,Paul George,georgpa01,23-323,F,03/21/2014,RS,IND,,CHI,W,1,37,3,13,0.231,0.23,2.00,8.00,0.25,0.25,1.00,5.00,0.20,0.20,3,4,0.750,0.750,3,9,12,10,1,0,3,1,10,7.80,3.30,11.10,11.10,11.10,21.08,8.92,30.00
610,Dikembe Mutombo,mutomdi01,27-284,C,04/05/1994,RS,DEN,,LAC,L,1,33,5,8,0.625,0.63,5.00,8.00,0.63,0.63,0.00,0.00,0.00,,1,5,0.200,0.200,3,13,16,0,0,11,1,4,11,6.90,10.00,16.90,16.90,16.90,20.91,30.30,51.21
843,Gary Payton,paytoga01,32-150,G,12/20/2000,RS,SEA,,SAC,W,1,45,9,30,0.300,0.30,9.00,24.00,0.38,0.38,0.00,6.00,0.00,0.00,1,1,1.000,1.000,4,8,12,10,1,1,2,2,19,9.40,3.30,12.70,12.70,12.70,20.89,7.33,28.22
1265,Andrew Bynum,bynuman01,24-185,C,04/29/2012,PL,LAL,,DEN,W,1,36,5,7,0.714,0.71,5.00,7.00,0.71,0.71,0.00,0.00,0.00,,0,0,0.000,0.000,2,11,13,0,1,10,1,1,10,7.50,10.90,18.40,18.40,18.40,20.83,30.28,51.11
1014,Chris Webber,webbech01,31-349,F-C,02/13/2005,RS,SAC,@,BOS,W,1,40,7,23,0.304,0.30,7.00,23.00,0.30,0.30,0.00,0.00,0.00,,0,0,0.000,0.000,6,11,17,12,0,1,5,2,14,8.30,3.20,11.50,11.50,11.50,20.75,8.00,28.75
1122,Jason Kidd,kiddja01,34-288,G,01/05/2008,RS,NJN,@,ATL,W,1,42,3,11,0.273,0.27,2.00,9.00,0.22,0.22,1.00,2.00,0.50,0.50,3,4,0.750,0.750,4,9,13,14,3,0,7,4,10,8.70,4.10,12.80,12.80,12.80,20.71,9.76,30.48
767,Marcus Camby,cambyma01,24-028,C-F,04/19/1998,RS,TOR,,PHI,L,1,30,6,16,0.375,0.38,6.00,16.00,0.38,0.38,0.00,0.00,0.00,,1,4,0.250,0.250,5,6,11,1,1,10,1,5,13,6.20,7.80,14.00,14.00,14.00,20.67,26.00,46.67
746,Grant Hill,hillgr01,25-035,F-G,11/09/1997,RS,DET,@,VAN,L,1,48,6,21,0.286,0.29,6.00,21.00,0.29,0.29,0.00,0.00,0.00,,2,2,1.000,1.000,2,8,10,14,1,1,3,3,14,9.90,2.90,12.80,12.80,12.80,20.63,6.04,26.67
849,Antoine Walker,walkean02,24-156,F,01/15/2001,RS,BOS,@,MIN,W,1,43,6,26,0.231,0.23,5.00,18.00,0.28,0.28,1.00,8.00,0.13,0.13,7,11,0.636,0.636,4,8,12,12,2,0,5,3,20,8.80,3.20,12.00,12.00,12.00,20.47,7.44,27.91
1329,Lance Stephenson,stephla01,23-108,G-F,12/22/2013,RS,IND,,BOS,W,1,35,5,15,0.333,0.33,4.00,12.00,0.33,0.33,1.00,3.00,0.33,0.33,1,2,0.500,0.500,0,10,10,10,1,0,3,0,12,7.10,4.00,11.10,11.10,11.10,20.29,11.43,31.71
631,Pooh Richardson,richapo01,28-315,G,03/25/1995,RS,LAC,,NYK,L,1,48,4,11,0.364,0.36,3.00,7.00,0.43,0.43,1.00,4.00,0.25,0.25,2,2,1.000,1.000,0,10,10,11,3,1,3,3,11,9.60,5.50,15.10,15.10,15.10,20.00,11.46,31.46
1261,Rajon Rondo,rondora01,26-049,G,04/11/2012,RS,BOS,,ATL,W,1,47,3,16,0.188,0.19,3.00,14.00,0.21,0.21,0.00,2.00,0.00,0.00,4,4,1.000,1.000,2,8,10,20,2,0,6,3,10,9.40,3.20,12.60,12.60,12.60,20.00,6.81,26.81
532,Scottie Pippen,pippesc01,27-047,F-G,11/11/1992,RS,CHI,,DET,W,1,47,7,23,0.304,0.30,7.00,20.00,0.35,0.35,0.00,3.00,0.00,0.00,2,2,1.000,1.000,8,4,12,10,2,0,6,5,16,9.30,1.20,10.50,10.50,10.50,19.79,2.55,22.34
690,Grant Hill,hillgr01,23-192,F-G,04/14/1996,RS,DET,,BOS,W,1,46,6,20,0.300,0.30,6.00,20.00,0.30,0.30,0.00,0.00,0.00,,4,5,0.800,0.800,3,9,12,10,2,1,4,3,16,9.10,4.20,13.30,13.30,13.30,19.78,9.13,28.91
871,Lamar Odom,odomla01,21-145,F,03/31/2001,RS,LAC,,CLE,W,1,41,4,11,0.364,0.36,3.00,9.00,0.33,0.33,1.00,2.00,0.50,0.50,2,6,0.333,0.333,1,9,10,10,1,1,3,4,11,8.00,2.80,10.80,10.80,10.80,19.51,6.83,26.34
1477,John Wall,walljo01,25-193,G,03/17/2016,RS,WAS,@,PHI,W,1,37,4,17,0.235,0.24,4.00,14.00,0.29,0.29,0.00,3.00,0.00,0.00,8,8,1.000,1.000,1,12,13,14,2,0,9,3,16,7.20,4.40,11.60,11.60,11.60,19.46,11.89,31.35
254,Larry Bird,birdla01,30-163,F,05/19/1987,PL,BOS,,DET,W,1,44,7,22,0.318,0.32,7.00,19.00,0.37,0.37,0.00,3.00,0.00,0.00,4,4,1.000,1.000,2,14,16,11,2,1,6,4,18,8.50,5.30,13.80,13.80,13.80,19.32,12.05,31.36
724,Gary Payton,paytoga01,28-229,G,03/09/1997,RS,SEA,@,POR,L,1,43,6,19,0.316,0.32,6.00,16.00,0.38,0.38,0.00,3.00,0.00,0.00,4,8,0.500,0.500,3,7,10,11,1,0,5,2,16,8.30,2.30,10.60,10.60,10.60,19.30,5.35,24.65
108,Mark Eaton,eatonma01,28-008,C,02/01/1985,RS,UTA,@,DAL,W,1,42,4,8,0.500,0.50,4.00,8.00,0.50,0.50,0.00,0.00,0.00,,4,4,1.000,1.000,2,18,20,1,0,10,2,4,12,8.10,10.80,18.90,18.90,18.90,19.29,25.71,45.00
260,Fat Lever,leverfa01,27-105,G,12/01/1987,RS,DEN,@,HOU,L,1,42,6,19,0.316,0.32,6.00,18.00,0.33,0.33,0.00,1.00,0.00,0.00,4,5,0.800,0.800,2,8,10,10,5,1,5,4,16,8.10,6.50,14.60,14.60,14.60,19.29,15.48,34.76
568,David Robinson,robinda01,27-232,C,03/26/1993,RS,SAS,,UTA,L,1,41,5,15,0.333,0.33,5.00,15.00,0.33,0.33,0.00,0.00,0.00,,3,5,0.600,0.600,6,10,16,10,1,3,7,4,13,7.90,4.50,12.40,12.40,12.40,19.27,10.98,30.24
112,John Bagley,baglejo01,24-289,G,02/06/1985,RS,CLE,@,BOS,L,1,40,5,15,0.333,0.33,5.00,14.00,0.36,0.36,0.00,1.00,0.00,0.00,0,0,0.000,0.000,0,11,11,16,2,0,5,2,10,7.70,4.50,12.20,12.20,12.20,19.25,11.25,30.50
1054,Andrei Kirilenko,kirilan01,25-035,F,03/25/2006,RS,UTA,,SAC,L,1,40,5,12,0.417,0.42,5.00,10.00,0.50,0.50,0.00,2.00,0.00,0.00,5,11,0.455,0.455,6,8,14,3,3,10,5,4,15,7.50,10.80,18.30,18.30,18.30,18.75,27.00,45.75
1579,Ricky Rubio,rubiori01,26-134,G,03/04/2017,RS,MIN,@,SAS,L,1,43,4,12,0.333,0.33,3.00,10.00,0.30,0.30,1.00,2.00,0.50,0.50,2,4,0.500,0.500,2,11,13,10,3,0,4,3,11,7.80,5.10,12.90,12.90,12.90,18.14,11.86,30.00
999,Kobe Bryant,bryanko01,26-107,G-F,12/08/2004,RS,LAL,,PHO,L,1,45,7,23,0.304,0.30,3.00,13.00,0.23,0.23,4.00,10.00,0.40,0.40,2,3,0.667,0.667,3,11,14,11,2,0,8,3,20,8.10,4.10,12.20,12.20,12.20,18.00,9.11,27.11
482,Larry Bird,birdla01,34-070,F,02/15/1991,RS,BOS,@,LAL,W,1,40,4,16,0.250,0.25,3.00,13.00,0.23,0.23,1.00,3.00,0.33,0.33,2,2,1.000,1.000,0,11,11,11,2,0,2,1,11,7.10,4.90,12.00,12.00,12.00,17.75,12.25,30.00
1266,Rajon Rondo,rondora01,26-072,G,05/04/2012,PL,BOS,,ATL,W,1,49,7,22,0.318,0.32,7.00,21.00,0.33,0.33,0.00,1.00,0.00,0.00,3,4,0.750,0.750,3,11,14,12,4,0,6,1,17,8.50,6.90,15.40,15.40,15.40,17.35,14.08,31.43
1275,Roy Hibbert,hibbero01,25-346,C,11/21/2012,RS,IND,,NOH,W,1,36,3,12,0.250,0.25,3.00,12.00,0.25,0.25,0.00,0.00,0.00,,4,6,0.667,0.667,5,6,11,1,2,11,0,6,10,6.20,9.10,15.30,15.30,15.30,17.22,25.28,42.50
1294,Paul Pierce,piercpa01,35-106,F-G,01/27/2013,RS,BOS,,MIA,W,1,49,6,16,0.375,0.38,5.00,13.00,0.38,0.39,1.00,3.00,0.33,0.33,4,6,0.667,0.667,0,13,13,10,1,1,6,3,17,8.40,4.40,12.80,12.80,12.80,17.14,8.98,26.12
834,Jason Kidd,kiddja01,27-239,G,11/17/2000,RS,PHO,,NYK,L,1,45,6,12,0.500,0.50,5.00,9.00,0.56,0.56,1.00,3.00,0.33,0.33,5,7,0.714,0.714,5,7,12,10,0,0,14,4,18,7.70,0.50,8.20,8.20,8.20,17.11,1.11,18.22
474,Tyrone Corbin,corbity01,28-002,G-F,01/02/1991,RS,MIN,,DAL,W,1,41,4,13,0.308,0.31,4.00,12.00,0.33,0.33,0.00,1.00,0.00,0.00,2,2,1.000,1.000,2,11,13,10,2,1,4,2,10,6.90,5.20,12.10,12.10,12.10,16.83,12.68,29.51
1106,Jason Kidd,kiddja01,34-238,G,11/16/2007,RS,NJN,,ORL,L,1,37,4,14,0.286,0.29,4.00,13.00,0.31,0.31,0.00,1.00,0.00,0.00,3,4,0.750,0.750,4,15,19,10,2,0,6,0,11,6.20,6.50,12.70,12.70,12.70,16.76,17.57,34.32
712,Shawn Bradley,bradlsh01,24-321,C,02/06/1997,RS,NJN,,IND,L,1,37,6,15,0.400,0.40,6.00,15.00,0.40,0.40,0.00,0.00,0.00,,2,2,1.000,1.000,6,8,14,0,1,11,4,3,14,6.10,9.90,16.00,16.00,16.00,16.49,26.76,43.24
643,Bobby Phills,phillbo01,25-120,G,04/19/1995,RS,CLE,,MIA,W,1,44,4,15,0.267,0.27,4.00,12.00,0.33,0.33,0.00,3.00,0.00,0.00,3,3,1.000,1.000,3,8,11,10,5,0,4,5,11,7.20,5.40,12.60,12.60,12.60,16.36,12.27,28.64
983,Kirk Hinrich,hinriki01,23-057,G,02/28/2004,RS,CHI,,GSW,W,1,48,3,12,0.250,0.25,0.00,9.00,0.00,0.00,3.00,3.00,1.00,"1,000.00",2,2,1.000,1.000,0,12,12,10,1,0,3,2,11,7.80,3.80,11.60,11.60,11.60,16.25,7.92,24.17
727,Gary Payton,paytoga01,28-238,G,03/18/1997,RS,SEA,@,CHI,L,1,50,3,16,0.188,0.19,1.00,8.00,0.13,0.13,2.00,8.00,0.25,0.25,6,7,0.857,0.857,1,11,12,14,6,0,6,5,14,8.10,7.30,15.40,15.40,15.40,16.20,14.60,30.80
987,Gilbert Arenas,arenagi01,22-073,G,03/19/2004,RS,WAS,,ATL,W,1,42,4,15,0.267,0.27,1.00,6.00,0.17,0.17,3.00,9.00,0.33,0.33,2,2,1.000,1.000,1,9,10,10,0,0,5,4,13,6.80,1.10,7.90,7.90,7.90,16.19,2.62,18.81
1361,John Wall,walljo01,23-215,G,04/09/2014,RS,WAS,,CHA,L,1,42,6,18,0.333,0.33,6.00,16.00,0.38,0.38,0.00,2.00,0.00,0.00,2,3,0.667,0.667,1,11,12,11,0,0,5,4,14,6.80,1.70,8.50,8.50,8.50,16.19,4.05,20.24
865,Lamar Odom,odomla01,21-136,F,03/22/2001,RS,LAC,,HOU,W,1,39,3,15,0.200,0.20,1.00,9.00,0.11,0.11,2.00,6.00,0.33,0.33,4,6,0.667,0.667,1,10,11,11,0,1,4,0,12,6.30,3.70,10.00,10.00,10.00,16.15,9.49,25.64
798,Lamar Odom,odomla01,20-054,F,12/30/1999,RS,LAC,@,HOU,L,1,42,2,13,0.154,0.15,2.00,12.00,0.17,0.17,0.00,1.00,0.00,0.00,6,8,0.750,0.750,4,9,13,10,1,0,4,3,10,6.70,2.50,9.20,9.20,9.20,15.95,5.95,21.90
506,Lionel Simmons,simmoli01,23-012,F,11/26/1991,RS,SAC,,PHO,W,1,43,4,14,0.286,0.29,4.00,14.00,0.29,0.29,0.00,0.00,0.00,,2,2,1.000,1.000,0,14,14,10,2,7,2,3,10,6.80,9.90,16.70,16.70,16.70,15.81,23.02,38.84
926,Jason Kidd,kiddja01,29-265,G,12/13/2002,RS,NJN,,WAS,W,1,39,5,17,0.294,0.29,5.00,15.00,0.33,0.33,0.00,2.00,0.00,0.00,1,1,1.000,1.000,0,10,10,10,2,1,2,1,11,6.10,5.30,11.40,11.40,11.40,15.64,13.59,29.23
764,Marcus Camby,cambyma01,24-023,C-F,04/14/1998,RS,TOR,@,NJN,W,1,43,6,14,0.429,0.43,6.00,14.00,0.43,0.43,0.00,0.00,0.00,,3,5,0.600,0.600,5,7,12,2,1,11,5,1,15,6.70,10.40,17.10,17.10,17.10,15.58,24.19,39.77
687,Grant Hill,hillgr01,23-185,F-G,04/07/1996,RS,DET,@,BOS,L,1,43,6,20,0.300,0.30,6.00,20.00,0.30,0.30,0.00,0.00,0.00,,4,7,0.571,0.571,2,8,10,10,1,0,5,2,16,6.60,2.60,9.20,9.20,9.20,15.35,6.05,21.40
1310,Andre Iguodala,iguodan01,29-072,G-F,04/10/2013,RS,DEN,,SAS,W,1,43,5,11,0.455,0.46,4.00,10.00,0.40,0.40,1.00,1.00,1.00,"1,000.00",1,4,0.250,0.250,2,11,13,10,3,0,7,2,12,6.50,5.50,12.00,12.00,12.00,15.12,12.79,27.91
1401,Reggie Jackson,jacksre01,24-336,G,03/18/2015,RS,DET,@,PHI,L,1,32,4,17,0.235,0.24,3.00,14.00,0.21,0.21,1.00,3.00,0.33,0.33,2,2,1.000,1.000,3,8,11,10,0,0,5,3,11,4.80,1.20,6.00,6.00,6.00,15.00,3.75,18.75
1566,Draymond Green,greendr01,26-343,F,02/10/2017,RS,GSW,@,MEM,W,1,38,2,6,0.333,0.33,2.00,3.00,0.67,0.67,0.00,3.00,0.00,0.00,0,0,0.000,0.000,0,11,11,10,10,5,2,3,4,5.60,15.60,21.20,21.20,21.20,14.74,41.05,55.79
691,Shawn Bradley,bradlsh01,24-026,C,04/17/1996,RS,NJN,,TOR,W,1,37,3,14,0.214,0.21,3.00,14.00,0.21,0.21,0.00,0.00,0.00,,5,5,1.000,1.000,5,5,10,2,1,12,2,4,11,5.30,9.30,14.60,14.60,14.60,14.32,25.14,39.46
1422,Victor Oladipo,oladivi01,23-179,G,10/30/2015,RS,ORL,,OKC,L,1,51,8,27,0.296,0.30,5.00,17.00,0.29,0.29,3.00,10.00,0.30,0.30,2,2,1.000,1.000,0,13,13,10,3,1,5,5,21,7.30,5.60,12.90,12.90,12.90,14.31,10.98,25.29
1024,Damon Stoudamire,stoudda01,31-224,G,04/15/2005,RS,POR,@,GSW,L,1,48,6,25,0.240,0.24,1.00,4.00,0.25,0.25,5.00,21.00,0.24,0.24,1,2,0.500,0.500,5,7,12,11,2,0,7,3,18,6.70,2.90,9.60,9.60,9.60,13.96,6.04,20.00
1019,Damon Stoudamire,stoudda01,31-215,G,04/06/2005,RS,POR,,GSW,L,1,40,4,19,0.211,0.21,2.00,10.00,0.20,0.20,2.00,9.00,0.22,0.22,3,4,0.750,0.750,2,10,12,10,5,0,4,1,13,5.30,7.60,12.90,12.90,12.90,13.25,19.00,32.25
654,Hakeem Olajuwon,olajuha01,32-326,C,12/13/1995,RS,HOU,@,VAN,W,1,38,5,14,0.357,0.36,5.00,14.00,0.36,0.36,0.00,0.00,0.00,,5,10,0.500,0.500,2,12,14,3,1,10,4,2,15,4.70,10.80,15.50,15.50,15.50,12.37,28.42,40.79
1005,Jason Kidd,kiddja01,31-298,G,01/15/2005,RS,NJN,@,DAL,L,1,46,5,15,0.333,0.33,5.00,13.00,0.38,0.39,0.00,2.00,0.00,0.00,0,0,0.000,0.000,2,8,10,11,2,0,5,2,10,5.60,3.60,9.20,9.20,9.20,12.17,7.83,20.00
795,Jason Kidd,kiddja01,26-273,G,12/21/1999,RS,PHO,@,SAS,L,1,51,6,26,0.231,0.23,5.00,22.00,0.23,0.23,1.00,4.00,0.25,0.25,2,2,1.000,1.000,4,7,11,10,2,1,3,3,15,6.00,3.60,9.60,9.60,9.60,11.76,7.06,18.82
930,Andre Miller,millean02,26-297,G,01/10/2003,RS,LAC,@,SEA,W,1,47,7,20,0.350,0.35,7.00,16.00,0.44,0.44,0.00,4.00,0.00,0.00,2,3,0.667,0.667,0,10,10,10,0,0,6,4,16,5.40,1.40,6.80,6.80,6.80,11.49,2.98,14.47
86,Mark Eaton,eatonma01,27-288,C,11/07/1984,RS,UTA,,SAS,W,1,34,4,9,0.444,0.44,4.00,9.00,0.44,0.44,0.00,0.00,0.00,,4,6,0.667,0.667,2,9,11,0,1,10,4,5,12,3.90,8.70,12.60,12.60,12.60,11.47,25.59,37.06
123,Clyde Drexler,drexlcl01,22-256,G,03/05/1985,RS,POR,@,ATL,W,1,39,6,16,0.375,0.38,6.00,16.00,0.38,0.38,0.00,0.00,0.00,,1,2,0.500,0.500,5,6,11,10,4,1,10,3,13,4.30,5.30,9.60,9.60,9.60,11.03,13.59,24.62
106,Mark Eaton,eatonma01,27-360,C,01/18/1985,RS,UTA,,POR,W,1,41,1,12,0.083,0.08,1.00,12.00,0.08,0.08,0.00,0.00,0.00,,10,12,0.833,0.833,3,17,20,3,0,14,3,3,12,4.40,13.70,18.10,18.10,18.10,10.73,33.41,44.15
224,Manute Bol,bolma01,24-133,C,02/26/1987,RS,WSB,,IND,W,1,47,5,9,0.556,0.56,5.00,9.00,0.56,0.56,0.00,0.00,0.00,,0,0,0.000,0.000,5,14,19,1,0,15,5,5,10,4.90,12.70,17.60,17.60,17.60,10.43,27.02,37.45
1234,JaVale McGee,mcgeeja01,23-055,C,03/15/2011,RS,WAS,@,CHI,L,1,39,5,14,0.357,0.36,5.00,14.00,0.36,0.36,0.00,0.00,0.00,,1,3,0.333,0.333,3,9,12,1,0,12,2,4,11,3.20,9.50,12.70,12.70,12.70,8.21,24.36,32.56
455,Hakeem Olajuwon,olajuha01,27-098,C,04/29/1990,PL,HOU,@,LAL,L,1,43,4,15,0.267,0.27,4.00,15.00,0.27,0.27,0.00,0.00,0.00,,3,3,1.000,1.000,4,7,11,1,2,10,4,5,11,1.60,9.10,10.70,10.70,10.70,3.72,21.16,24.88
998,Kobe Bryant,bryanko01,26-102,G-F,12/03/2004,RS,LAL,,GSW,W,1,43,3,12,0.250,0.25,3.00,10.00,0.30,0.30,0.00,2.00,0.00,0.00,4,7,0.571,0.571,0,12,12,10,2,0,8,3,10,0.60,4.40,5.00,5.00,5.00,1.40,10.23,11.63
445,Larry Bird,birdla01,33-120,F,04/06/1990,RS,BOS,@,CLE,W,1,45,4,17,0.235,0.24,4.00,16.00,0.25,0.25,0.00,1.00,0.00,0.00,3,3,1.000,1.000,1,14,15,10,1,1,8,1,11,0.40,5.50,5.90,5.90,5.90,0.89,12.22,13.11
,Wilt Chamberlain,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
,Wilt Chamberlain,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
,Wilt Chamberlain,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
,Wilt Chamberlain,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
,Wilt Chamberlain,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
,Wilt Chamberlain,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
,Wilt Chamberlain,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
,Wilt Chamberlain,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
,Wilt Chamberlain,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
,Wilt Chamberlain,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
